dataset,strategy,seed,task_id,n,coverage,coverage_deficit,mean_set_size,normalized_mean_set_size,p90_set_size,empty_rate,singleton_action_rate,no_decision_rate,action_accuracy,wrong_action_rate_all,top1_accuracy,valid_calibrator_rate
PermutedMNIST,oracle_qhat_selected_by_inferred_context,3,0,600,0.895,0.0050000000000000044,0.8966666666666666,0.14944444444444444,1.0,0.10333333333333333,0.8966666666666666,0.10333333333333339,0.9981412639405205,0.0016666666666666668,0.98,1.0
PermutedMNIST,oracle_qhat_selected_by_inferred_context,3,1,600,0.91,0.0,0.9283333333333333,0.1547222222222222,1.0,0.07166666666666667,0.9283333333333333,0.07166666666666666,0.9802513464991023,0.018333333333333333,0.9583333333333334,1.0
PermutedMNIST,oracle_qhat_selected_by_inferred_context,3,2,600,0.8816666666666667,0.018333333333333313,0.8966666666666666,0.14944444444444444,1.0,0.10333333333333333,0.8966666666666666,0.10333333333333339,0.983271375464684,0.015,0.9633333333333334,1.0
PermutedMNIST,oracle_qhat_selected_by_inferred_context,3,3,600,0.8866666666666667,0.013333333333333308,0.8866666666666667,0.14777777777777776,1.0,0.11333333333333333,0.8866666666666667,0.11333333333333329,1.0,0.0,0.995,1.0
PermutedMNIST,oracle_qhat_selected_by_inferred_context,3,4,600,0.915,0.0,0.9216666666666666,0.15361111111111111,1.0,0.07833333333333334,0.9216666666666666,0.07833333333333337,0.9927667269439421,0.006666666666666667,0.99,1.0
PermutedMNIST,oracle_qhat_selected_by_inferred_context,4,0,600,0.92,0.0,0.92,0.15333333333333332,1.0,0.08,0.92,0.07999999999999996,1.0,0.0,0.9966666666666667,1.0
PermutedMNIST,oracle_qhat_selected_by_inferred_context,4,1,600,0.9216666666666666,0.0,0.9466666666666667,0.15777777777777777,1.0,0.05333333333333334,0.9466666666666667,0.053333333333333344,0.9735915492957746,0.025,0.9583333333333334,1.0
PermutedMNIST,oracle_qhat_selected_by_inferred_context,4,2,600,0.8916666666666667,0.008333333333333304,0.905,0.15083333333333335,1.0,0.095,0.905,0.09499999999999997,0.9852670349907919,0.013333333333333334,0.9566666666666667,1.0
PermutedMNIST,oracle_qhat_selected_by_inferred_context,4,3,600,0.8916666666666667,0.008333333333333304,0.895,0.14916666666666667,1.0,0.105,0.895,0.10499999999999998,0.9962756052141527,0.0033333333333333335,0.9866666666666667,1.0
PermutedMNIST,oracle_qhat_selected_by_inferred_context,4,4,600,0.92,0.0,0.925,0.15416666666666667,1.0,0.075,0.925,0.07499999999999996,0.9945945945945946,0.005,0.9783333333333334,1.0
RotatedMNIST,global_seed,0,0,600,0.8933333333333333,0.00666666666666671,0.9116666666666666,0.15194444444444444,1.0,0.08833333333333333,0.9116666666666666,0.08833333333333337,0.979890310786106,0.018333333333333333,0.9666666666666667,1.0
RotatedMNIST,global_seed,0,1,600,0.845,0.05500000000000005,0.855,0.1425,1.0,0.145,0.855,0.14500000000000002,0.9883040935672515,0.01,0.9566666666666667,1.0
RotatedMNIST,global_seed,0,2,600,0.82,0.08000000000000007,0.8333333333333334,0.13888888888888887,1.0,0.16666666666666666,0.8333333333333334,0.16666666666666663,0.984,0.013333333333333334,0.9433333333333334,1.0
RotatedMNIST,global_seed,0,3,600,0.96,0.0,0.9633333333333334,0.16055555555555556,1.0,0.03666666666666667,0.9633333333333334,0.036666666666666625,0.9965397923875432,0.0033333333333333335,0.99,1.0
RotatedMNIST,global_seed,0,4,600,0.8933333333333333,0.00666666666666671,0.9,0.15,1.0,0.1,0.9,0.09999999999999998,0.9925925925925926,0.006666666666666667,0.9766666666666667,1.0
RotatedMNIST,global_seed,1,0,600,0.9066666666666666,0.0,0.9283333333333333,0.1547222222222222,1.0,0.07166666666666667,0.9283333333333333,0.07166666666666666,0.9766606822262118,0.021666666666666667,0.955,1.0
RotatedMNIST,global_seed,1,1,600,0.92,0.0,0.9316666666666666,0.15527777777777776,1.0,0.06833333333333333,0.9316666666666666,0.06833333333333336,0.9874776386404294,0.011666666666666667,0.9683333333333334,1.0
RotatedMNIST,global_seed,1,2,600,0.86,0.040000000000000036,0.8733333333333333,0.14555555555555558,1.0,0.12666666666666668,0.8733333333333333,0.1266666666666667,0.9847328244274809,0.013333333333333334,0.94,1.0
RotatedMNIST,global_seed,1,3,600,0.955,0.0,0.96,0.16,1.0,0.04,0.96,0.040000000000000036,0.9947916666666666,0.005,0.9816666666666667,1.0
RotatedMNIST,global_seed,1,4,600,0.9433333333333334,0.0,0.955,0.15916666666666668,1.0,0.045,0.955,0.04500000000000004,0.987783595113438,0.011666666666666667,0.9783333333333334,1.0
RotatedMNIST,global_seed,2,0,600,0.8783333333333333,0.021666666666666723,0.89,0.14833333333333334,1.0,0.11,0.89,0.10999999999999999,0.9868913857677902,0.011666666666666667,0.965,1.0
RotatedMNIST,global_seed,2,1,600,0.8966666666666666,0.0033333333333334103,0.9066666666666666,0.1511111111111111,1.0,0.09333333333333334,0.9066666666666666,0.09333333333333338,0.9889705882352942,0.01,0.9766666666666667,1.0
RotatedMNIST,global_seed,2,2,600,0.8783333333333333,0.021666666666666723,0.895,0.14916666666666667,1.0,0.105,0.895,0.10499999999999998,0.9813780260707635,0.016666666666666666,0.955,1.0
RotatedMNIST,global_seed,2,3,600,0.93,0.0,0.94,0.15666666666666668,1.0,0.06,0.94,0.06000000000000005,0.9893617021276596,0.01,0.9766666666666667,1.0
RotatedMNIST,global_seed,2,4,600,0.9266666666666666,0.0,0.9316666666666666,0.15527777777777776,1.0,0.06833333333333333,0.9316666666666666,0.06833333333333336,0.9946332737030411,0.005,0.975,1.0
RotatedMNIST,global_seed,3,0,600,0.94,0.0,0.9416666666666667,0.15694444444444444,1.0,0.058333333333333334,0.9416666666666667,0.05833333333333335,0.9982300884955753,0.0016666666666666668,0.9833333333333333,1.0
RotatedMNIST,global_seed,3,1,600,0.8783333333333333,0.021666666666666723,0.9,0.15,1.0,0.1,0.9,0.09999999999999998,0.975925925925926,0.021666666666666667,0.9416666666666667,1.0
RotatedMNIST,global_seed,3,2,600,0.8316666666666667,0.06833333333333336,0.85,0.14166666666666666,1.0,0.15,0.85,0.15000000000000002,0.9784313725490196,0.018333333333333333,0.9483333333333334,1.0
RotatedMNIST,global_seed,3,3,600,0.9616666666666667,0.0,0.9633333333333334,0.16055555555555553,1.0,0.03666666666666667,0.9633333333333334,0.036666666666666625,0.9982698961937716,0.0016666666666666668,0.9916666666666667,1.0
RotatedMNIST,global_seed,3,4,600,0.8916666666666667,0.008333333333333304,0.9033333333333333,0.15055555555555558,1.0,0.09666666666666666,0.9033333333333333,0.09666666666666668,0.9870848708487084,0.011666666666666667,0.9783333333333334,1.0
RotatedMNIST,global_seed,4,0,600,0.9433333333333334,0.0,0.9466666666666667,0.15777777777777777,1.0,0.05333333333333334,0.9466666666666667,0.053333333333333344,0.9964788732394366,0.0033333333333333335,0.9833333333333333,1.0
RotatedMNIST,global_seed,4,1,600,0.8483333333333334,0.05166666666666664,0.86,0.14333333333333334,1.0,0.14,0.86,0.14,0.9864341085271318,0.011666666666666667,0.9633333333333334,1.0
RotatedMNIST,global_seed,4,2,600,0.8183333333333334,0.08166666666666667,0.8316666666666667,0.1386111111111111,1.0,0.16833333333333333,0.8316666666666667,0.16833333333333333,0.9839679358717435,0.013333333333333334,0.9483333333333334,1.0
RotatedMNIST,global_seed,4,3,600,0.9466666666666667,0.0,0.95,0.15833333333333333,1.0,0.05,0.95,0.050000000000000044,0.9964912280701754,0.0033333333333333335,0.9766666666666667,1.0
RotatedMNIST,global_seed,4,4,600,0.885,0.015000000000000013,0.89,0.14833333333333334,1.0,0.11,0.89,0.10999999999999999,0.9943820224719101,0.005,0.9783333333333334,1.0
RotatedMNIST,stale_t0_seed,0,0,600,0.875,0.025000000000000022,0.8916666666666667,0.14861111111111108,1.0,0.10833333333333334,0.8916666666666667,0.10833333333333328,0.9813084112149533,0.016666666666666666,0.9666666666666667,1.0
RotatedMNIST,stale_t0_seed,0,1,600,0.8133333333333334,0.08666666666666667,0.8216666666666667,0.13694444444444442,1.0,0.17833333333333334,0.8216666666666667,0.17833333333333334,0.9898580121703854,0.008333333333333333,0.9566666666666667,1.0
RotatedMNIST,stale_t0_seed,0,2,600,0.765,0.135,0.775,0.12916666666666668,1.0,0.225,0.775,0.22499999999999998,0.9870967741935484,0.01,0.9433333333333334,1.0
RotatedMNIST,stale_t0_seed,0,3,600,0.9466666666666667,0.0,0.95,0.15833333333333333,1.0,0.05,0.95,0.050000000000000044,0.9964912280701754,0.0033333333333333335,0.99,1.0
RotatedMNIST,stale_t0_seed,0,4,600,0.8666666666666667,0.033333333333333326,0.8733333333333333,0.14555555555555555,1.0,0.12666666666666668,0.8733333333333333,0.1266666666666667,0.9923664122137404,0.006666666666666667,0.9766666666666667,1.0
RotatedMNIST,stale_t0_seed,1,0,600,0.9283333333333333,0.0,0.9516666666666667,0.15861111111111112,1.0,0.04833333333333333,0.9516666666666667,0.04833333333333334,0.9754816112084063,0.023333333333333334,0.955,1.0
RotatedMNIST,stale_t0_seed,1,1,600,0.935,0.0,0.95,0.15833333333333333,1.0,0.05,0.95,0.050000000000000044,0.9842105263157894,0.015,0.9683333333333334,1.0
RotatedMNIST,stale_t0_seed,1,2,600,0.8966666666666666,0.0033333333333334103,0.9183333333333333,0.15305555555555558,1.0,0.08166666666666667,0.9183333333333333,0.08166666666666667,0.9764065335753176,0.021666666666666667,0.94,1.0
RotatedMNIST,stale_t0_seed,1,3,600,0.97,0.0,0.975,0.1625,1.0,0.025,0.975,0.025000000000000022,0.9948717948717949,0.005,0.9816666666666667,1.0
RotatedMNIST,stale_t0_seed,1,4,600,0.9566666666666667,0.0,0.9716666666666667,0.16194444444444442,1.0,0.028333333333333332,0.9716666666666667,0.02833333333333332,0.9845626072041166,0.015,0.9783333333333334,1.0
RotatedMNIST,stale_t0_seed,2,0,600,0.93,0.0,0.9483333333333334,0.15805555555555556,1.0,0.051666666666666666,0.9483333333333334,0.05166666666666664,0.9806678383128296,0.018333333333333333,0.965,1.0
RotatedMNIST,stale_t0_seed,2,1,600,0.9483333333333334,0.0,0.9633333333333334,0.16055555555555556,1.0,0.03666666666666667,0.9633333333333334,0.036666666666666625,0.9844290657439446,0.015,0.9766666666666667,1.0
RotatedMNIST,stale_t0_seed,2,2,600,0.9233333333333333,0.0,0.95,0.15833333333333333,1.0,0.05,0.95,0.050000000000000044,0.9719298245614035,0.02666666666666667,0.955,1.0
RotatedMNIST,stale_t0_seed,2,3,600,0.9616666666666667,0.0,0.9783333333333334,0.16305555555555554,1.0,0.021666666666666667,0.9783333333333334,0.021666666666666612,0.9829642248722317,0.016666666666666666,0.9766666666666667,1.0
RotatedMNIST,stale_t0_seed,2,4,600,0.9583333333333334,0.0,0.9683333333333334,0.1613888888888889,1.0,0.03166666666666667,0.9683333333333334,0.03166666666666662,0.9896729776247849,0.01,0.975,1.0
RotatedMNIST,stale_t0_seed,3,0,600,0.9333333333333333,0.0,0.935,0.15583333333333332,1.0,0.065,0.935,0.06499999999999995,0.9982174688057041,0.0016666666666666668,0.9833333333333333,1.0
RotatedMNIST,stale_t0_seed,3,1,600,0.865,0.03500000000000003,0.88,0.14666666666666667,1.0,0.12,0.88,0.12,0.9829545454545454,0.015,0.9416666666666667,1.0
RotatedMNIST,stale_t0_seed,3,2,600,0.8116666666666666,0.08833333333333337,0.8266666666666667,0.13777777777777775,1.0,0.17333333333333334,0.8266666666666667,0.17333333333333334,0.9818548387096774,0.015,0.9483333333333334,1.0
RotatedMNIST,stale_t0_seed,3,3,600,0.9466666666666667,0.0,0.9483333333333334,0.15805555555555556,1.0,0.051666666666666666,0.9483333333333334,0.05166666666666664,0.9982425307557118,0.0016666666666666668,0.9916666666666667,1.0
RotatedMNIST,stale_t0_seed,3,4,600,0.8616666666666667,0.03833333333333333,0.87,0.145,1.0,0.13,0.87,0.13,0.9904214559386973,0.008333333333333333,0.9783333333333334,1.0
RotatedMNIST,stale_t0_seed,4,0,600,0.8216666666666667,0.07833333333333337,0.8216666666666667,0.13694444444444442,1.0,0.17833333333333334,0.8216666666666667,0.17833333333333334,1.0,0.0,0.9833333333333333,1.0
RotatedMNIST,stale_t0_seed,4,1,600,0.7483333333333333,0.15166666666666673,0.7516666666666667,0.12527777777777777,1.0,0.24833333333333332,0.7516666666666667,0.2483333333333333,0.9955654101995566,0.0033333333333333335,0.9633333333333334,1.0
RotatedMNIST,stale_t0_seed,4,2,600,0.69,0.21000000000000008,0.695,0.11583333333333333,1.0,0.305,0.695,0.30500000000000005,0.9928057553956835,0.005,0.9483333333333334,1.0
RotatedMNIST,stale_t0_seed,4,3,600,0.91,0.0,0.9116666666666666,0.15194444444444444,1.0,0.08833333333333333,0.9116666666666666,0.08833333333333337,0.9981718464351006,0.0016666666666666668,0.9766666666666667,1.0
RotatedMNIST,stale_t0_seed,4,4,600,0.7466666666666667,0.15333333333333332,0.75,0.125,1.0,0.25,0.75,0.25,0.9955555555555555,0.0033333333333333335,0.9783333333333334,1.0
RotatedMNIST,oracle_task,0,0,600,0.875,0.025000000000000022,0.8916666666666667,0.14861111111111108,1.0,0.10833333333333334,0.8916666666666667,0.10833333333333328,0.9813084112149533,0.016666666666666666,0.9666666666666667,1.0
RotatedMNIST,oracle_task,0,1,600,0.865,0.03500000000000003,0.8766666666666667,0.1461111111111111,1.0,0.12333333333333334,0.8766666666666667,0.1233333333333333,0.9866920152091255,0.011666666666666667,0.9566666666666667,1.0
RotatedMNIST,oracle_task,0,2,600,0.9033333333333333,0.0,0.9283333333333333,0.15472222222222223,1.0,0.07166666666666667,0.9283333333333333,0.07166666666666666,0.9730700179533214,0.025,0.9433333333333334,1.0
RotatedMNIST,oracle_task,0,3,600,0.935,0.0,0.9383333333333334,0.1563888888888889,1.0,0.06166666666666667,0.9383333333333334,0.06166666666666665,0.9964476021314387,0.0033333333333333335,0.99,1.0
RotatedMNIST,oracle_task,0,4,600,0.8816666666666667,0.018333333333333313,0.8883333333333333,0.14805555555555555,1.0,0.11166666666666666,0.8883333333333333,0.11166666666666669,0.9924953095684803,0.006666666666666667,0.9766666666666667,1.0
RotatedMNIST,oracle_task,1,0,600,0.9283333333333333,0.0,0.9516666666666667,0.15861111111111112,1.0,0.04833333333333333,0.9516666666666667,0.04833333333333334,0.9754816112084063,0.023333333333333334,0.955,1.0
RotatedMNIST,oracle_task,1,1,600,0.92,0.0,0.9316666666666666,0.15527777777777776,1.0,0.06833333333333333,0.9316666666666666,0.06833333333333336,0.9874776386404294,0.011666666666666667,0.9683333333333334,1.0
RotatedMNIST,oracle_task,1,2,600,0.9,0.0,0.9216666666666666,0.1536111111111111,1.0,0.07833333333333334,0.9216666666666666,0.07833333333333337,0.976491862567812,0.021666666666666667,0.94,1.0
RotatedMNIST,oracle_task,1,3,600,0.8983333333333333,0.0016666666666667052,0.9,0.15,1.0,0.1,0.9,0.09999999999999998,0.9981481481481481,0.0016666666666666668,0.9816666666666667,1.0
RotatedMNIST,oracle_task,1,4,600,0.9433333333333334,0.0,0.955,0.15916666666666668,1.0,0.045,0.955,0.04500000000000004,0.987783595113438,0.011666666666666667,0.9783333333333334,1.0
RotatedMNIST,oracle_task,2,0,600,0.93,0.0,0.9483333333333334,0.15805555555555556,1.0,0.051666666666666666,0.9483333333333334,0.05166666666666664,0.9806678383128296,0.018333333333333333,0.965,1.0
RotatedMNIST,oracle_task,2,1,600,0.9366666666666666,0.0,0.95,0.15833333333333333,1.0,0.05,0.95,0.050000000000000044,0.9859649122807017,0.013333333333333334,0.9766666666666667,1.0
RotatedMNIST,oracle_task,2,2,600,0.84,0.06000000000000005,0.855,0.1425,1.0,0.145,0.855,0.14500000000000002,0.9824561403508771,0.015,0.955,1.0
RotatedMNIST,oracle_task,2,3,600,0.9133333333333333,0.0,0.9216666666666666,0.1536111111111111,1.0,0.07833333333333334,0.9216666666666666,0.07833333333333337,0.9909584086799277,0.008333333333333333,0.9766666666666667,1.0
RotatedMNIST,oracle_task,2,4,600,0.8866666666666667,0.013333333333333308,0.89,0.14833333333333334,1.0,0.11,0.89,0.10999999999999999,0.9962546816479401,0.0033333333333333335,0.975,1.0
RotatedMNIST,oracle_task,3,0,600,0.9333333333333333,0.0,0.935,0.15583333333333332,1.0,0.065,0.935,0.06499999999999995,0.9982174688057041,0.0016666666666666668,0.9833333333333333,1.0
RotatedMNIST,oracle_task,3,1,600,0.905,0.0,0.93,0.155,1.0,0.07,0.93,0.06999999999999995,0.9731182795698925,0.025,0.9416666666666667,1.0
RotatedMNIST,oracle_task,3,2,600,0.8716666666666667,0.02833333333333332,0.8933333333333333,0.1488888888888889,1.0,0.10666666666666667,0.8933333333333333,0.10666666666666669,0.9757462686567164,0.021666666666666667,0.9483333333333334,1.0
RotatedMNIST,oracle_task,3,3,600,0.9316666666666666,0.0,0.9333333333333333,0.15555555555555556,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.9982142857142857,0.0016666666666666668,0.9916666666666667,1.0
RotatedMNIST,oracle_task,3,4,600,0.895,0.0050000000000000044,0.9066666666666666,0.15111111111111108,1.0,0.09333333333333334,0.9066666666666666,0.09333333333333338,0.9871323529411765,0.011666666666666667,0.9783333333333334,1.0
RotatedMNIST,oracle_task,4,0,600,0.8216666666666667,0.07833333333333337,0.8216666666666667,0.13694444444444442,1.0,0.17833333333333334,0.8216666666666667,0.17833333333333334,1.0,0.0,0.9833333333333333,1.0
RotatedMNIST,oracle_task,4,1,600,0.905,0.0,0.9283333333333333,0.1547222222222222,1.0,0.07166666666666667,0.9283333333333333,0.07166666666666666,0.9748653500897666,0.023333333333333334,0.9633333333333334,1.0
RotatedMNIST,oracle_task,4,2,600,0.8933333333333333,0.00666666666666671,0.9183333333333333,0.15305555555555558,1.0,0.08166666666666667,0.9183333333333333,0.08166666666666667,0.9727767695099818,0.025,0.9483333333333334,1.0
RotatedMNIST,oracle_task,4,3,600,0.895,0.0050000000000000044,0.8966666666666666,0.14944444444444444,1.0,0.10333333333333333,0.8966666666666666,0.10333333333333339,0.9981412639405205,0.0016666666666666668,0.9766666666666667,1.0
RotatedMNIST,oracle_task,4,4,600,0.91,0.0,0.9183333333333333,0.15305555555555558,1.0,0.08166666666666667,0.9183333333333333,0.08166666666666667,0.9909255898366606,0.008333333333333333,0.9783333333333334,1.0
RotatedMNIST,inferred_bucket,0,0,600,0.875,0.025000000000000022,0.8916666666666667,0.14861111111111108,1.0,0.10833333333333334,0.8916666666666667,0.10833333333333328,0.9813084112149533,0.016666666666666666,0.9666666666666667,1.0
RotatedMNIST,inferred_bucket,0,1,600,0.865,0.03500000000000003,0.8766666666666667,0.1461111111111111,1.0,0.12333333333333334,0.8766666666666667,0.1233333333333333,0.9866920152091255,0.011666666666666667,0.9566666666666667,1.0
RotatedMNIST,inferred_bucket,0,2,600,0.9033333333333333,0.0,0.9283333333333333,0.15472222222222223,1.0,0.07166666666666667,0.9283333333333333,0.07166666666666666,0.9730700179533214,0.025,0.9433333333333334,1.0
RotatedMNIST,inferred_bucket,0,3,600,0.935,0.0,0.9383333333333334,0.1563888888888889,1.0,0.06166666666666667,0.9383333333333334,0.06166666666666665,0.9964476021314387,0.0033333333333333335,0.99,1.0
RotatedMNIST,inferred_bucket,0,4,600,0.8816666666666667,0.018333333333333313,0.8883333333333333,0.14805555555555555,1.0,0.11166666666666666,0.8883333333333333,0.11166666666666669,0.9924953095684803,0.006666666666666667,0.9766666666666667,1.0
RotatedMNIST,inferred_bucket,1,0,600,0.9283333333333333,0.0,0.9516666666666667,0.15861111111111112,1.0,0.04833333333333333,0.9516666666666667,0.04833333333333334,0.9754816112084063,0.023333333333333334,0.955,1.0
RotatedMNIST,inferred_bucket,1,1,600,0.92,0.0,0.9316666666666666,0.15527777777777776,1.0,0.06833333333333333,0.9316666666666666,0.06833333333333336,0.9874776386404294,0.011666666666666667,0.9683333333333334,1.0
RotatedMNIST,inferred_bucket,1,2,600,0.9,0.0,0.9216666666666666,0.1536111111111111,1.0,0.07833333333333334,0.9216666666666666,0.07833333333333337,0.976491862567812,0.021666666666666667,0.94,1.0
RotatedMNIST,inferred_bucket,1,3,600,0.8983333333333333,0.0016666666666667052,0.9,0.15,1.0,0.1,0.9,0.09999999999999998,0.9981481481481481,0.0016666666666666668,0.9816666666666667,1.0
RotatedMNIST,inferred_bucket,1,4,600,0.9433333333333334,0.0,0.955,0.15916666666666668,1.0,0.045,0.955,0.04500000000000004,0.987783595113438,0.011666666666666667,0.9783333333333334,1.0
